Customer ID,Count,Quarter,Customer Status,Churn Label
1621-YNCJH,1,Q3,Stayed,No
6362-QHAFM,1,Q3,Stayed,No
3070-BDOQC,1,Q3,Stayed,No
6234-PFPXL,1,Q3,Stayed,No
9824-QCJPK,1,Q3,Stayed,No
4283-IVYCI,1,Q3,Stayed,No
1866-OBPNR,1,Q3,Joined,No
8205-MQUGY,1,Q3,Stayed,No
8970-ANWXO,1,Q3,Stayed,No
9480-BQJEI,1,Q3,Stayed,No
6979-TNDEU,1,Q3,Stayed,No
9777-WJJPR,1,Q3,Stayed,No
9495-SKLKD,1,Q3,Stayed,No
5067-DGXLL,1,Q3,Joined,No
6281-FKEWS,1,Q3,Stayed,No
8898-KASCD,1,Q3,Stayed,No
9242-TKFSV,1,Q3,Stayed,No
0743-HNPFG,1,Q3,Stayed,No
5035-PGZXH,1,Q3,Stayed,No
8695-WDYEA,1,Q3,Joined,No
6543-JXSOO,1,Q3,Stayed,No
8605-ITULD,1,Q3,Joined,No
6416-YJTTB,1,Q3,Stayed,No
4472-VESGY,1,Q3,Stayed,No
3195-TQDZX,1,Q3,Joined,No
3128-YOVTD,1,Q3,Stayed,No
7041-TXQJH,1,Q3,Stayed,No
5014-GSOUQ,1,Q3,Stayed,No
5724-BIDBU,1,Q3,Stayed,No
1769-GRUIK,1,Q3,Stayed,No
8819-WFGGJ,1,Q3,Stayed,No
7427-AUFPY,1,Q3,Stayed,No
7898-PDWQE,1,Q3,Stayed,No
9972-EWRJS,1,Q3,Stayed,No
9314-IJWSQ,1,Q3,Stayed,No
5799-JRCZO,1,Q3,Stayed,No
1921-KYSAY,1,Q3,Stayed,No
6198-RTPMF,1,Q3,Stayed,No
2924-KHUVI,1,Q3,Stayed,No
1925-GMVBW,1,Q3,Stayed,No
6184-DYUOB,1,Q3,Joined,No
9207-ZPANB,1,Q3,Stayed,No
9327-QSDED,1,Q3,Stayed,No
1656-DRSMG,1,Q3,Stayed,No
3012-VFFMN,1,Q3,Stayed,No
2984-AFWNC,1,Q3,Joined,No
0640-YJTPY,1,Q3,Stayed,No
8096-LOIST,1,Q3,Stayed,No
9764-REAFF,1,Q3,Stayed,No
7107-UBYKY,1,Q3,Stayed,No
4881-GQJTW,1,Q3,Stayed,No
7876-DNYAP,1,Q3,Stayed,No
2882-WDTBA,1,Q3,Stayed,No
2091-GPPIQ,1,Q3,Stayed,No
5071-FBJFS,1,Q3,Stayed,No
2796-UUZZO,1,Q3,Stayed,No
2429-AYKKO,1,Q3,Stayed,No
9798-OPFEM,1,Q3,Stayed,No
3794-NFNCH,1,Q3,Stayed,No
5193-QLVZB,1,Q3,Stayed,No
7114-AEOZE,1,Q3,Stayed,No
5522-NYKPB,1,Q3,Stayed,No
6518-KZXCB,1,Q3,Stayed,No
2245-ADZFJ,1,Q3,Stayed,No
7776-QGYJC,1,Q3,Stayed,No
9313-QOLTZ,1,Q3,Stayed,No
4672-FOTSD,1,Q3,Stayed,No
9818-XQCUV,1,Q3,Joined,No
7338-ERIVA,1,Q3,Stayed,No
8259-NFJTV,1,Q3,Stayed,No
6968-GMKPR,1,Q3,Stayed,No
4751-ERMAN,1,Q3,Stayed,No
1436-ZMJAN,1,Q3,Stayed,No
0799-DDIHE,1,Q3,Stayed,No
3070-FNFZQ,1,Q3,Stayed,No
2812-SFXMJ,1,Q3,Joined,No
5014-WUQMG,1,Q3,Stayed,No
5312-TSZVC,1,Q3,Stayed,No
2782-JEEBU,1,Q3,Stayed,No
5127-BZENZ,1,Q3,Stayed,No
2720-FVBQP,1,Q3,Stayed,No
4522-XRWWI,1,Q3,Stayed,No
3766-EJLFL,1,Q3,Stayed,No
5939-SXWHM,1,Q3,Stayed,No
7643-RCHXS,1,Q3,Stayed,No
8246-SHFGA,1,Q3,Stayed,No
0620-XEFWH,1,Q3,Stayed,No
6485-QXWWE,1,Q3,Stayed,No
7321-VGNKU,1,Q3,Joined,No
5327-CNLUQ,1,Q3,Stayed,No
7552-KEYGT,1,Q3,Stayed,No
5816-JMLGY,1,Q3,Stayed,No
2927-QRRQV,1,Q3,Stayed,No
6265-SXWBU,1,Q3,Stayed,No
7941-RCJOW,1,Q3,Stayed,No
2387-KDZQY,1,Q3,Stayed,No
3584-WKTTW,1,Q3,Stayed,No
3399-BMLVW,1,Q3,Stayed,No
1971-DTCZB,1,Q3,Stayed,No
3374-PZLXD,1,Q3,Stayed,No
3813-DHBBB,1,Q3,Stayed,No
2812-REYAT,1,Q3,Stayed,No
6518-PPLMZ,1,Q3,Stayed,No
4939-KYYPY,1,Q3,Stayed,No
5930-GBIWP,1,Q3,Stayed,No
6022-KOUQO,1,Q3,Joined,No
2361-UPSND,1,Q3,Stayed,No
6035-RIIOM,1,Q3,Stayed,No
9504-DSHWM,1,Q3,Stayed,No
5035-BVCXS,1,Q3,Stayed,No
3533-UVMOM,1,Q3,Stayed,No
1478-VPOAD,1,Q3,Joined,No
9995-HOTOH,1,Q3,Stayed,No
2988-PLAHS,1,Q3,Joined,No
1371-OJCEK,1,Q3,Stayed,No
4999-IEZLT,1,Q3,Stayed,No
8883-ANODQ,1,Q3,Stayed,No
2351-RRBUE,1,Q3,Stayed,No
5980-BDHPY,1,Q3,Stayed,No
1498-DQNRX,1,Q3,Stayed,No
9469-WEJBT,1,Q3,Stayed,No
2581-VKIRT,1,Q3,Stayed,No
2851-MMUTZ,1,Q3,Stayed,No
3307-TLCUD,1,Q3,Stayed,No
6625-FLENO,1,Q3,Stayed,No
2967-MXRAV,1,Q3,Joined,No
8189-HBVRW,1,Q3,Stayed,No
4163-KIUHY,1,Q3,Stayed,No
3500-NSDOA,1,Q3,Stayed,No
1171-TYKUR,1,Q3,Stayed,No
1219-NNDDO,1,Q3,Stayed,No
8388-DMKAE,1,Q3,Stayed,No
4403-BWPAY,1,Q3,Stayed,No
9659-QEQSY,1,Q3,Stayed,No
5405-ZMYXQ,1,Q3,Stayed,No
1442-OKRJE,1,Q3,Stayed,No
4737-AQCPU,1,Q3,Stayed,No
2808-CHTDM,1,Q3,Stayed,No
0793-TWELN,1,Q3,Stayed,No
3283-WCWXT,1,Q3,Stayed,No
5451-MHQOF,1,Q3,Stayed,No
4836-WNFNO,1,Q3,Stayed,No
9225-BZLNZ,1,Q3,Stayed,No
0354-VXMJC,1,Q3,Stayed,No
4422-QVIJA,1,Q3,Stayed,No
8332-OSJDW,1,Q3,Stayed,No
4735-BJKOU,1,Q3,Stayed,No
0274-JKUJR,1,Q3,Stayed,No
5740-YHGTW,1,Q3,Stayed,No
8917-SZTTJ,1,Q3,Stayed,No
1696-MZVAU,1,Q3,Stayed,No
7359-WWYJV,1,Q3,Stayed,No
4906-ZHGPK,1,Q3,Stayed,No
3795-GWTRD,1,Q3,Stayed,No
1298-PHBTI,1,Q3,Stayed,No
6223-DHJGV,1,Q3,Stayed,No
6961-MJKBO,1,Q3,Stayed,No
8158-WPEZG,1,Q3,Stayed,No
0727-BNRLG,1,Q3,Stayed,No
6435-SRWBJ,1,Q3,Stayed,No
9964-WBQDJ,1,Q3,Stayed,No
6303-KFWSL,1,Q3,Stayed,No
1702-CCFNJ,1,Q3,Stayed,No
8932-CZHRQ,1,Q3,Stayed,No
0386-CWRGM,1,Q3,Stayed,No
5515-RUGKN,1,Q3,Stayed,No
0404-AHASP,1,Q3,Stayed,No
7279-NMVJC,1,Q3,Stayed,No
2081-VEYEH,1,Q3,Joined,No
9060-HJJRW,1,Q3,Stayed,No
2587-YNLES,1,Q3,Stayed,No
7398-SKNQZ,1,Q3,Joined,No
1958-RNRKS,1,Q3,Stayed,No
5136-RGMZO,1,Q3,Stayed,No
8345-MVDYC,1,Q3,Stayed,No
8226-BXGES,1,Q3,Stayed,No
1015-OWJKI,1,Q3,Joined,No
2040-XBAVJ,1,Q3,Stayed,No
8887-IPQNC,1,Q3,Stayed,No
8646-JCOMS,1,Q3,Stayed,No
1222-KJNZD,1,Q3,Stayed,No
0106-GHRQR,1,Q3,Stayed,No
3768-VHXQO,1,Q3,Stayed,No
8952-WCVCD,1,Q3,Stayed,No
2418-TPEUN,1,Q3,Stayed,No
3963-RYFNS,1,Q3,Stayed,No
8540-ZQGEA,1,Q3,Stayed,No
4137-JOPHL,1,Q3,Stayed,No
7801-CEDNV,1,Q3,Stayed,No
3658-QQJYD,1,Q3,Stayed,No
1803-BGNBD,1,Q3,Stayed,No
6950-TWMYB,1,Q3,Stayed,No
5848-FHRFC,1,Q3,Stayed,No
2243-FNMMI,1,Q3,Stayed,No
2511-MORQY,1,Q3,Stayed,No
5356-KZCKT,1,Q3,Stayed,No
9470-XCCEM,1,Q3,Stayed,No
6519-CFDBX,1,Q3,Joined,No
3902-MIVLE,1,Q3,Stayed,No
0409-WTMPL,1,Q3,Stayed,No
8763-KIAFH,1,Q3,Stayed,No
3669-WHAFY,1,Q3,Stayed,No
3055-VTCGS,1,Q3,Stayed,No
3144-KMTWZ,1,Q3,Stayed,No
2007-QVGAW,1,Q3,Stayed,No
5207-PLSTK,1,Q3,Joined,No
2155-AMQRX,1,Q3,Stayed,No
6181-AXXYF,1,Q3,Stayed,No
5091-HFAZW,1,Q3,Joined,No
1568-LJSZU,1,Q3,Stayed,No
7416-CKTEP,1,Q3,Stayed,No
2586-CWXVV,1,Q3,Stayed,No
2348-KCJLT,1,Q3,Stayed,No
8401-EMUWF,1,Q3,Stayed,No
4193-IBKSW,1,Q3,Stayed,No
5377-NDTOU,1,Q3,Stayed,No
2474-LCNUE,1,Q3,Stayed,No
0839-QNXME,1,Q3,Stayed,No
3506-OVLKD,1,Q3,Stayed,No
6650-VJONK,1,Q3,Joined,No
2178-PMGCJ,1,Q3,Stayed,No
7492-TAFJD,1,Q3,Stayed,No
2773-MADBQ,1,Q3,Stayed,No
6016-LVTJQ,1,Q3,Stayed,No
7860-KSUGX,1,Q3,Stayed,No
8966-KZXXA,1,Q3,Stayed,No
5149-QYTTU,1,Q3,Stayed,No
2085-BOJKI,1,Q3,Stayed,No
0817-HSUSE,1,Q3,Joined,No
5442-PPTJY,1,Q3,Stayed,No
1927-QEWMY,1,Q3,Stayed,No
1663-MHLHE,1,Q3,Joined,No
4450-MDZFX,1,Q3,Stayed,No
6701-DHKWQ,1,Q3,Stayed,No
7554-AKDQF,1,Q3,Stayed,No
0794-YVSGE,1,Q3,Stayed,No
5423-BHIXO,1,Q3,Stayed,No
6908-VVYHM,1,Q3,Stayed,No
2959-EEXWB,1,Q3,Stayed,No
1839-UMACK,1,Q3,Stayed,No
3030-YDNRM,1,Q3,Stayed,No
7321-KKSDU,1,Q3,Stayed,No
8286-AFUYI,1,Q3,Joined,No
8356-WUAOJ,1,Q3,Joined,No
9350-ZXYJC,1,Q3,Stayed,No
8958-JPTRR,1,Q3,Stayed,No
6959-GQEGV,1,Q3,Stayed,No
3173-WSSUE,1,Q3,Stayed,No
1265-HVPZB,1,Q3,Stayed,No
4115-UMJFQ,1,Q3,Stayed,No
7369-TRPFD,1,Q3,Stayed,No
1098-KFQEC,1,Q3,Stayed,No
7190-XHTWJ,1,Q3,Stayed,No
5296-BFCYD,1,Q3,Stayed,No
9359-JANWS,1,Q3,Stayed,No
3279-DYZQM,1,Q3,Stayed,No
9575-IWCAZ,1,Q3,Stayed,No
7940-UQQUG,1,Q3,Stayed,No
3961-SXAXY,1,Q3,Joined,No
7010-BRBUU,1,Q3,Stayed,No
3566-HJGPK,1,Q3,Joined,No
3062-ICYZQ,1,Q3,Stayed,No
9938-PRCVK,1,Q3,Stayed,No
0973-KYVNF,1,Q3,Stayed,No
5129-HHMZC,1,Q3,Stayed,No
9637-CDTKZ,1,Q3,Stayed,No
3946-JEWRQ,1,Q3,Stayed,No
7873-CVMAW,1,Q3,Stayed,No
0463-WZZKO,1,Q3,Joined,No
4524-QCSSM,1,Q3,Stayed,No
5832-EXGTT,1,Q3,Stayed,No
2039-JONDJ,1,Q3,Stayed,No
7217-JYHOQ,1,Q3,Stayed,No
6695-FRVEC,1,Q3,Stayed,No
9894-QMIMJ,1,Q3,Stayed,No
8069-YQQAJ,1,Q3,Stayed,No
3466-WAESX,1,Q3,Stayed,No
9281-PKKZE,1,Q3,Stayed,No
3638-VBZTA,1,Q3,Stayed,No
7459-IMVYU,1,Q3,Stayed,No
8563-OYMQY,1,Q3,Stayed,No
0754-EEBDC,1,Q3,Stayed,No
5777-ZPQNC,1,Q3,Stayed,No
1951-IEYXM,1,Q3,Stayed,No
3318-NMQXL,1,Q3,Joined,No
1022-RKXDR,1,Q3,Stayed,No
2361-FJWNO,1,Q3,Stayed,No
2272-UOINI,1,Q3,Stayed,No
8232-UTFOZ,1,Q3,Stayed,No
3750-YHRYO,1,Q3,Stayed,No
6637-KYRCV,1,Q3,Stayed,No
5668-MEISB,1,Q3,Stayed,No
0129-QMPDR,1,Q3,Stayed,No
7188-CBBBA,1,Q3,Stayed,No
5356-CSVSQ,1,Q3,Joined,No
3221-CJMSG,1,Q3,Stayed,No
2801-NISEI,1,Q3,Stayed,No
4623-ZKHLY,1,Q3,Stayed,No
6732-VAILE,1,Q3,Stayed,No
8201-AAXCB,1,Q3,Stayed,No
7696-CFTAT,1,Q3,Stayed,No
2123-VSCOT,1,Q3,Stayed,No
2018-QKYGT,1,Q3,Joined,No
2792-VPPET,1,Q3,Joined,No
7409-JURKQ,1,Q3,Stayed,No
3247-MHJKM,1,Q3,Joined,No
1964-SVLEA,1,Q3,Stayed,No
7297-DVYGA,1,Q3,Stayed,No
2239-CGBUZ,1,Q3,Stayed,No
0854-UYHZD,1,Q3,Stayed,No
7243-LCGGZ,1,Q3,Joined,No
8267-KFGYD,1,Q3,Joined,No
4890-VMUAV,1,Q3,Stayed,No
9261-WDCAF,1,Q3,Joined,No
3764-MNMOI,1,Q3,Stayed,No
7442-YGZFK,1,Q3,Joined,No
8229-BUJHX,1,Q3,Stayed,No
7449-HVPIV,1,Q3,Stayed,No
5504-WSIUR,1,Q3,Stayed,No
8466-PZBLH,1,Q3,Stayed,No
8735-IJJEG,1,Q3,Stayed,No
0564-MUUQK,1,Q3,Stayed,No
0701-RFGFI,1,Q3,Stayed,No
0019-EFAEP,1,Q3,Stayed,No
5619-PTMIK,1,Q3,Stayed,No
3737-XBQDD,1,Q3,Stayed,No
5882-CMAZQ,1,Q3,Stayed,No
5846-QFDFI,1,Q3,Stayed,No
4445-KWOKW,1,Q3,Stayed,No
3511-APPBJ,1,Q3,Stayed,No
7967-HYCDE,1,Q3,Stayed,No
2430-RRYUW,1,Q3,Stayed,No
5447-WZAFP,1,Q3,Stayed,No
5110-CHOPY,1,Q3,Stayed,No
4425-OWHWB,1,Q3,Stayed,No
7892-QVYKW,1,Q3,Stayed,No
9675-ICXCT,1,Q3,Stayed,No
4703-MQYKT,1,Q3,Stayed,No
0602-DDUML,1,Q3,Stayed,No
2208-MPXIO,1,Q3,Stayed,No
1960-UYCNN,1,Q3,Stayed,No
3190-FZATL,1,Q3,Stayed,No
7336-RLLRH,1,Q3,Stayed,No
7710-JSYOA,1,Q3,Stayed,No
9885-MFVSU,1,Q3,Stayed,No
0607-MVMGC,1,Q3,Stayed,No
3365-SAIGS,1,Q3,Stayed,No
8022-BECSI,1,Q3,Stayed,No
9993-LHIEB,1,Q3,Stayed,No
0266-CLZKZ,1,Q3,Stayed,No
3977-QCRSL,1,Q3,Stayed,No
0017-DINOC,1,Q3,Stayed,No
7639-OPLNG,1,Q3,Stayed,No
1492-QGCLU,1,Q3,Stayed,No
7328-OWMOM,1,Q3,Stayed,No
4418-LZMSV,1,Q3,Stayed,No
5155-AZQPB,1,Q3,Stayed,No
1087-GRUYI,1,Q3,Stayed,No
2546-KZAAT,1,Q3,Stayed,No
0181-RITDD,1,Q3,Stayed,No
5989-PGKJB,1,Q3,Stayed,No
8272-ONJLV,1,Q3,Stayed,No
1488-PBLJN,1,Q3,Stayed,No
3778-FOAQW,1,Q3,Stayed,No
4452-ROHMO,1,Q3,Stayed,No
3090-LETTY,1,Q3,Joined,No
5349-AZPEW,1,Q3,Stayed,No
9720-JJJOR,1,Q3,Stayed,No
8100-HZZLJ,1,Q3,Stayed,No
7398-HPYZQ,1,Q3,Stayed,No
3546-GHEAE,1,Q3,Stayed,No
2550-QHZGP,1,Q3,Stayed,No
7519-JTWQH,1,Q3,Stayed,No
2538-OIMXF,1,Q3,Joined,No
8543-MSDMF,1,Q3,Joined,No
1170-SASML,1,Q3,Stayed,No
4872-JCVCA,1,Q3,Stayed,No
5346-BZCHP,1,Q3,Stayed,No
2038-LLMLM,1,Q3,Stayed,No
1216-BGTSP,1,Q3,Stayed,No
4138-NAXED,1,Q3,Stayed,No
0744-BIKKF,1,Q3,Stayed,No
7483-IQWIB,1,Q3,Stayed,No
5248-KWLAR,1,Q3,Stayed,No
7996-MHXLW,1,Q3,Stayed,No
7833-PKIHD,1,Q3,Stayed,No
7061-OVMIM,1,Q3,Stayed,No
5153-RTHKF,1,Q3,Stayed,No
1852-QSWCD,1,Q3,Stayed,No
9079-LWTFD,1,Q3,Stayed,No
3392-EHMNK,1,Q3,Stayed,No
5986-WWXDV,1,Q3,Stayed,No
3061-BCKYI,1,Q3,Stayed,No
7228-PAQPD,1,Q3,Stayed,No
7746-QYVCO,1,Q3,Stayed,No
5804-HYIEZ,1,Q3,Stayed,No
5934-TSSAU,1,Q3,Stayed,No
3486-KHMLI,1,Q3,Stayed,No
6784-XYJAE,1,Q3,Stayed,No
3933-DQPWX,1,Q3,Stayed,No
6661-EIPZC,1,Q3,Stayed,No
8957-THMOA,1,Q3,Stayed,No
2251-PYLPB,1,Q3,Stayed,No
5555-RNPGT,1,Q3,Stayed,No
1057-FOGLZ,1,Q3,Stayed,No
8087-LGYHQ,1,Q3,Stayed,No
4137-BTIKL,1,Q3,Joined,No
2190-BCXEC,1,Q3,Stayed,No
6227-FBDXH,1,Q3,Stayed,No
2911-WDXMV,1,Q3,Stayed,No
4547-FZJWE,1,Q3,Stayed,No
7422-WNBTY,1,Q3,Stayed,No
0842-IWYCP,1,Q3,Stayed,No
3521-HTQTV,1,Q3,Stayed,No
3744-ZBHON,1,Q3,Joined,No
3373-DIUUN,1,Q3,Stayed,No
8383-SGHJU,1,Q3,Stayed,No
7607-QKKTJ,1,Q3,Stayed,No
7707-PYBBH,1,Q3,Stayed,No
8984-HPEMB,1,Q3,Stayed,No
4139-DETXS,1,Q3,Stayed,No
9779-DPNEJ,1,Q3,Stayed,No
9805-FILKB,1,Q3,Stayed,No
5793-YOLJN,1,Q3,Stayed,No
0673-IGUQO,1,Q3,Joined,No
4123-FCVCB,1,Q3,Stayed,No
8819-IMISP,1,Q3,Stayed,No
8311-UEUAB,1,Q3,Stayed,No
5858-EAFCZ,1,Q3,Joined,No
1163-ONYEY,1,Q3,Stayed,No
5656-MJEFC,1,Q3,Stayed,No
6082-OQFBA,1,Q3,Stayed,No
8974-OVACP,1,Q3,Joined,No
4010-YLMVT,1,Q3,Stayed,No
1379-FRVEB,1,Q3,Stayed,No
8612-GXIDD,1,Q3,Stayed,No
6288-CHQJB,1,Q3,Stayed,No
8160-HOWOX,1,Q3,Stayed,No
6648-INWPS,1,Q3,Stayed,No
4223-BKEOR,1,Q3,Stayed,No
1763-WQFUK,1,Q3,Joined,No
1391-UBDAR,1,Q3,Stayed,No
8894-JVDCV,1,Q3,Stayed,No
2023-VQFDL,1,Q3,Stayed,No
1345-GKDZZ,1,Q3,Stayed,No
2014-MKGMH,1,Q3,Stayed,No
5628-FCGYG,1,Q3,Stayed,No
2560-WBWXF,1,Q3,Stayed,No
0248-IPDFW,1,Q3,Joined,No
7978-DKUQH,1,Q3,Stayed,No
4335-UPJSI,1,Q3,Stayed,No
1784-EZDKJ,1,Q3,Stayed,No
9297-FVVDH,1,Q3,Stayed,No
8007-YYPWD,1,Q3,Stayed,No
7101-HRBLJ,1,Q3,Stayed,No
6635-CPNUN,1,Q3,Stayed,No
5453-YBTWV,1,Q3,Stayed,No
5039-LZRQT,1,Q3,Stayed,No
6418-PIQSP,1,Q3,Stayed,No
8220-OCUFY,1,Q3,Stayed,No
3995-WFCSM,1,Q3,Joined,No
1895-QTKDO,1,Q3,Joined,No
2038-OEQZH,1,Q3,Stayed,No
1178-PZGAB,1,Q3,Stayed,No
2626-VEEWG,1,Q3,Stayed,No
1657-DYMBM,1,Q3,Stayed,No
7311-MQJCH,1,Q3,Stayed,No
1136-XGEQU,1,Q3,Stayed,No
2530-FMFXO,1,Q3,Stayed,No
6844-DZKRF,1,Q3,Joined,No
5970-GHJAW,1,Q3,Stayed,No
8879-XUAHX,1,Q3,Stayed,No
3689-MOZGR,1,Q3,Stayed,No
4195-PNGZS,1,Q3,Stayed,No
5003-XZWWO,1,Q3,Stayed,No
6922-NCEDI,1,Q3,Stayed,No
9891-NQDBD,1,Q3,Stayed,No
6131-IUNXN,1,Q3,Stayed,No
8548-AWOFC,1,Q3,Stayed,No
9798-DRYDS,1,Q3,Stayed,No
8532-UEFWH,1,Q3,Stayed,No
6296-DDOOR,1,Q3,Stayed,No
7951-VRDVK,1,Q3,Stayed,No
4815-YOSUK,1,Q3,Stayed,No
4365-MSDYN,1,Q3,Stayed,No
7036-TYDEC,1,Q3,Stayed,No
5802-ADBRC,1,Q3,Stayed,No
8076-FEZKJ,1,Q3,Stayed,No
5197-YPYBZ,1,Q3,Stayed,No
4312-GVYNH,1,Q3,Stayed,No
0839-JTCUD,1,Q3,Stayed,No
5494-WOZRZ,1,Q3,Stayed,No
2234-EOFPT,1,Q3,Stayed,No
8619-IJNDK,1,Q3,Stayed,No
8378-LKJAF,1,Q3,Stayed,No
1153-GNOLC,1,Q3,Stayed,No
3298-QEICA,1,Q3,Stayed,No
0788-DXBFY,1,Q3,Stayed,No
3496-LFSZU,1,Q3,Stayed,No
5242-UOWHD,1,Q3,Stayed,No
6479-SZPLM,1,Q3,Stayed,No
8097-VBQTZ,1,Q3,Stayed,No
4500-HKANN,1,Q3,Stayed,No
9917-KWRBE,1,Q3,Stayed,No
2212-LYASK,1,Q3,Stayed,No
1393-IMKZG,1,Q3,Joined,No
8069-RHUXK,1,Q3,Stayed,No
2908-WGAXL,1,Q3,Stayed,No
3378-AJRAO,1,Q3,Stayed,No
6050-FFXES,1,Q3,Stayed,No
0362-RAOQO,1,Q3,Stayed,No
9554-DFKIC,1,Q3,Stayed,No
5527-ACHSO,1,Q3,Stayed,No
0829-DDVLK,1,Q3,Stayed,No
1399-UBQIU,1,Q3,Stayed,No
1813-JLKWR,1,Q3,Stayed,No
9537-VHDTA,1,Q3,Joined,No
4957-TIALW,1,Q3,Stayed,No
2054-PJOCK,1,Q3,Stayed,No
9150-HEPMB,1,Q3,Stayed,No
9030-QGZNL,1,Q3,Stayed,No
3126-WQMGH,1,Q3,Stayed,No
7176-WRTNX,1,Q3,Stayed,No
9239-GZHZE,1,Q3,Stayed,No
7205-BAIAD,1,Q3,Stayed,No
8064-RAVOH,1,Q3,Joined,No
0219-QAERP,1,Q3,Stayed,No
8963-JLGJT,1,Q3,Joined,No
2135-DQWAQ,1,Q3,Stayed,No
4056-QHXHZ,1,Q3,Stayed,No
7401-JIXNM,1,Q3,Stayed,No
9339-FIIJL,1,Q3,Stayed,No
6670-MFRPK,1,Q3,Stayed,No
6177-PEVRA,1,Q3,Stayed,No
4813-HQMGZ,1,Q3,Stayed,No
7579-KKLOE,1,Q3,Stayed,No
8402-EIVQS,1,Q3,Stayed,No
4947-DSMXK,1,Q3,Stayed,No
7245-NIIWQ,1,Q3,Joined,No
0002-ORFBO,1,Q3,Stayed,No
3324-OIRTO,1,Q3,Stayed,No
5414-OFQCB,1,Q3,Stayed,No
4967-WPNCF,1,Q3,Stayed,No
8499-BRXTD,1,Q3,Stayed,No
9154-QDGTH,1,Q3,Stayed,No
8197-BFWVU,1,Q3,Stayed,No
2577-GVSIL,1,Q3,Stayed,No
9367-OIUXP,1,Q3,Stayed,No
6770-UAYGJ,1,Q3,Stayed,No
6463-HHXJR,1,Q3,Stayed,No
7928-VJYAB,1,Q3,Stayed,No
1187-WILMM,1,Q3,Stayed,No
1306-RPWXZ,1,Q3,Stayed,No
3097-PYWXL,1,Q3,Stayed,No
2266-SJNAT,1,Q3,Stayed,No
2972-YDYUW,1,Q3,Stayed,No
1104-FEJAM,1,Q3,Stayed,No
2809-ILCYT,1,Q3,Stayed,No
5499-ECUTN,1,Q3,Stayed,No
4981-FLTMF,1,Q3,Stayed,No
3113-IWHLC,1,Q3,Stayed,No
4277-BWBML,1,Q3,Stayed,No
0234-TEVTT,1,Q3,Stayed,No
4304-TSPVK,1,Q3,Stayed,No
1552-AAGRX,1,Q3,Stayed,No
2637-FKFSY,1,Q3,Joined,No
7874-ECPQJ,1,Q3,Stayed,No
0020-INWCK,1,Q3,Stayed,No
7089-RKVSZ,1,Q3,Stayed,No
2683-JXWQQ,1,Q3,Stayed,No
9548-ZMVTX,1,Q3,Stayed,No
8739-XNIKG,1,Q3,Stayed,No
9755-JHNMN,1,Q3,Stayed,No
3981-QSVQI,1,Q3,Stayed,No
2789-HQBOU,1,Q3,Joined,No
9424-CMPOG,1,Q3,Stayed,No
5067-WJEUN,1,Q3,Stayed,No
3450-WXOAT,1,Q3,Stayed,No
9251-WNSOD,1,Q3,Stayed,No
6974-DAFLI,1,Q3,Stayed,No
2616-UUTFK,1,Q3,Stayed,No
7064-JHXCE,1,Q3,Stayed,No
7989-AWGEH,1,Q3,Stayed,No
4373-VVHQL,1,Q3,Joined,No
4559-UWIHT,1,Q3,Stayed,No
6650-BWFRT,1,Q3,Stayed,No
9570-KYEUA,1,Q3,Stayed,No
6993-YGFJV,1,Q3,Stayed,No
2712-SYWAY,1,Q3,Joined,No
0730-BGQGF,1,Q3,Stayed,No
5498-IBWPI,1,Q3,Stayed,No
9101-NTIXF,1,Q3,Joined,No
9314-QDMDW,1,Q3,Stayed,No
9308-ANMVE,1,Q3,Stayed,No
3413-DHLPB,1,Q3,Stayed,No
7649-PHJVR,1,Q3,Stayed,No
6114-TCFID,1,Q3,Stayed,No
3787-TRIAL,1,Q3,Stayed,No
5156-UMKOW,1,Q3,Joined,No
1247-QBVSH,1,Q3,Stayed,No
6734-GMPVK,1,Q3,Stayed,No
9822-OAOVB,1,Q3,Joined,No
6161-ERDGD,1,Q3,Stayed,No
1226-JZNKR,1,Q3,Stayed,No
7318-EIVKO,1,Q3,Stayed,No
3771-PZOBW,1,Q3,Stayed,No
8231-BSWXX,1,Q3,Stayed,No
7389-KBFIT,1,Q3,Joined,No
7176-WIONM,1,Q3,Stayed,No
5141-ZUVBH,1,Q3,Stayed,No
7623-HKYRK,1,Q3,Stayed,No
0310-SUCIN,1,Q3,Stayed,No
5197-PYEPU,1,Q3,Stayed,No
6619-RPLQZ,1,Q3,Stayed,No
3275-RHRNE,1,Q3,Stayed,No
3503-TYDAY,1,Q3,Stayed,No
6901-GOGZG,1,Q3,Stayed,No
7021-XSNYE,1,Q3,Stayed,No
9621-OUPYD,1,Q3,Stayed,No
8982-NHAVY,1,Q3,Stayed,No
4307-KWMXE,1,Q3,Stayed,No
2450-ZKEED,1,Q3,Stayed,No
3694-DELSO,1,Q3,Stayed,No
3893-JRNFS,1,Q3,Stayed,No
1133-KXCGE,1,Q3,Stayed,No
0142-GVYSN,1,Q3,Stayed,No
1049-FYSYG,1,Q3,Stayed,No
1821-BUCWY,1,Q3,Stayed,No
8314-DPQHL,1,Q3,Stayed,No
1465-WCZVT,1,Q3,Joined,No
9481-SFCQY,1,Q3,Stayed,No
0567-GGCAC,1,Q3,Stayed,No
8884-MRNSU,1,Q3,Stayed,No
2171-UDMFD,1,Q3,Stayed,No
9802-CAQUT,1,Q3,Stayed,No
0187-WZNAB,1,Q3,Stayed,No
1475-VWVDO,1,Q3,Stayed,No
